image_path,question,answer
02/02f2b4c8.jpg,What color is the letter?,Gold
02/02f2b4c8.jpg,Is the cover design floral?,Yes
02/02f3df5a.jpg,What letter is printed?,G
02/02f3df5a.jpg,What is the case's primary color?,Blue
02/02f3df5a.jpg,What is the case's material?,TPU
02/02f64f1b.jpg,What is the visor's color?,White
02/02f64f1b.jpg,What shape is on the side?,Star
02/02f64f1b.jpg,How many words are on the brim?,One
02/02f64f1b.jpg,What is printed on the brim?,Starter
02/02f64f1b.jpg,What color is the logo?,Black
02/02f94028.jpg,What color is the case?,Orange
02/02f94028.jpg,What number is on the case?,Nine
02/02f94028.jpg,Is there a camera cutout?,Yes
02/02fc5eb6.jpg,What color is the cover?,Red
02/02fc5eb6.jpg,Is there a crown?,Yes
02/02fc5eb6.jpg,What word is written?,Queen
03/0300b7d7.jpg,What is the color of the darker belt?,Black
03/0300b7d7.jpg,What shape is on the buckle?,Star
03/0300b7d7.jpg,How many belts are pictured?,Two
03/030b6413.jpg,What color is the top pad?,Pink
03/030b6413.jpg,What is the paper's orientation?,Vertical
03/030b6413.jpg,How many pads are visible?,Six
03/031443f2.jpg,What color are the bags?,Black
03/031443f2.jpg,What is the bag's closure?,Zipper
03/031443f2.jpg,How many bags are present?,Four
03/031b8b17.jpg,How many drawers are pictured?,Three
03/031b8b17.jpg,What is the drawer's material?,Fabric
03/031b8b17.jpg,What color are the drawers?,Green
03/0325bce2.jpg,What color is the airbed?,Grey
03/0325bce2.jpg,Is there a pillow?,Yes
03/0325bce2.jpg,What shape is the airbed?,Rectangular
03/0329eff9.jpg,What animal is depicted?,Cat
03/0329eff9.jpg,What shape are the hearts?,Red
03/0329eff9.jpg,What color are the eyeglasses?,Blue
03/0336e0a8.jpg,What color are the flowers?,White
03/0336e0a8.jpg,What is the background color?,Black
03/0336e0a8.jpg,Is the case shiny?,No
03/0336e0a8.jpg,Are the leaves curved?,Yes
03/0336e0a8.jpg,How many cameras are visible?,Two
03/033f1ad7.jpg,What color is predominantly on the case?,Blue
03/033f1ad7.jpg,What is the object's type?,Case
03/033f1ad7.jpg,What is the design style?,Abstract
03/033fb842.jpg,How many bows are visible?,Two
03/033fb842.jpg,What is the sandal's material?,Satin
03/033fb842.jpg,What is the shape of the heel?,Thin
03/03404fac.jpg,What is the primary color on the lips?,Green
03/03404fac.jpg,Is there a cutout for a camera?,Yes
03/03404fac.jpg,What style is the artwork?,Abstract
03/03407753.jpg,What color are the laces?,White
03/03407753.jpg,What material is the shoe made of?,Textile
03/03407753.jpg,What is the sole color?,White
03/034266bd.jpg,What color is the grinder?,Silver
03/034266bd.jpg,What material is the grinder?,Stainless
03/034266bd.jpg,What color is the button?,Black
03/03457818.jpg,What animal is printed?,Peacock
03/03457818.jpg,What color are the feathers?,Green
03/03457818.jpg,What is the cover's pattern?,Printed
03/03495316.jpg,What shape are the light bulbs?,Spherical
03/03495316.jpg,What is the color of the fixture?,Brass
03/03495316.jpg,How many bulbs are present?,Three
03/034d7527.jpg,What color are the stripes?,Red
03/034d7527.jpg,Is there a logo present?,Yes
03/034d7527.jpg,What is the shape of the camera?,Circle
03/035252fb.jpg,What is the hook's color?,Nickel
03/035252fb.jpg,How many screws are visible?,Two
03/035252fb.jpg,Is the background white?,Yes
03/035252fb.jpg,What is the product type?,Hook
03/035252fb.jpg,What material are the screws?,Metal
03/035a3539.jpg,What shape are the earrings?,Round
03/035a3539.jpg,What color are the posts?,Yellow
03/035a3539.jpg,How many earrings?,Two
03/03621266.jpg,What shape is repeated?,Diamond
03/03621266.jpg,What color are the ties?,White
03/03621266.jpg,How many cushions are stacked?,Two
03/0363263d.jpg,What color is the bulb?,White
03/0363263d.jpg,What is the bulb's shape?,Conical
03/0363263d.jpg,Is the bulb dimmable?,No
03/0365338d.jpg,What color is predominantly on top?,Red
03/0365338d.jpg,What is the case's pattern?,Abstract
03/0365338d.jpg,What is the case's material?,Hard
03/0369b066.jpg,What color is the leaf?,Yellow
03/0369b066.jpg,Is the case hard?,Yes
03/0369b066.jpg,What is printed on the case?,Leaf
03/036ece0d.jpg,What is the background color?,Blue
03/036ece0d.jpg,What shape is the camera cutout?,Rectangle
03/036ece0d.jpg,What is the pattern on the case?,Vector
03/036fe2be.jpg,Is the path wooden?,Yes
03/036fe2be.jpg,What is the landscape's color?,Green
03/036fe2be.jpg,Are there trees visible?,Yes
03/037424df.jpg,What is the shoe's color?,Navy
03/037424df.jpg,What type of shoe is it?,Loafer
03/037424df.jpg,What color is the sole?,White
03/03753d6b.jpg,Is the phone case transparent?,Yes
03/03753d6b.jpg,What shape is above the word smile?,Heart
03/03753d6b.jpg,What color is the bow?,Red
03/037642d6.jpg,What shape is the glass?,Round
03/037642d6.jpg,What color is the fixture?,Gold
03/037642d6.jpg,Is there a bulb?,Yes
03/0378e477.jpg,What color is predominantly on the top?,Red
03/0378e477.jpg,What shape is the camera lens?,Circle
03/0378e477.jpg,What is at the bottom of the case?,Port
03/03798e4f.jpg,What shape are the frames?,Square
03/03798e4f.jpg,What color are the sunglasses?,Black
03/03798e4f.jpg,Are the lenses tinted?,Yes
03/03798e4f.jpg,How many arms are visible?,Two
03/03798e4f.jpg,Is there a nose bridge?,Yes
03/037d2b16.jpg,What is the sandal's color?,Tan
03/037d2b16.jpg,Is there a buckle?,Yes
03/037d2b16.jpg,What kind of shoe is this?,Sandal
03/03833e09.jpg,What color is the wallet?,Black
03/03833e09.jpg,What material is this?,Leather
03/03833e09.jpg,Is the wallet closed?,Yes
03/03847968.jpg,What color is the object?,Black
03/03847968.jpg,Is the surface textured?,Yes
03/03847968.jpg,Are there visible legs?,Yes
03/038830bd.jpg,What letter is visible?,G
03/038830bd.jpg,What color are the decorations?,Gold
03/038830bd.jpg,Is the case shiny?,No
03/03917ee1.jpg,What pattern is displayed?,Chevron
03/03917ee1.jpg,What is the color of the stripes?,White
03/03917ee1.jpg,How many pillowcases are visible?,Two
03/03959484.jpg,What color are the shoes?,Black
03/03959484.jpg,Are laces visible?,Yes
03/03959484.jpg,What is the shoe style?,Derby
03/039b51ca.jpg,What color is predominately on the bottom?,Blue
03/039b51ca.jpg,What object is present on the top?,Camera
03/039b51ca.jpg,What is the background color?,White
03/039f80d2.jpg,What animal is printed on the cover?,Panda
03/039f80d2.jpg,What color are the panda's eyes?,Black
03/039f80d2.jpg,How many pandas are visible?,Multiple
03/039fc14d.jpg,What color is the swatch?,Green
03/039fc14d.jpg,Is the swatch textured?,Yes
03/039fc14d.jpg,Is the swatch dark?,Yes
03/03a3d266.jpg,What is the background color?,Blue
03/03a3d266.jpg,Is there a jar present?,Yes
03/03a3d266.jpg,What is the light source?,Sun
03/03a4a3ae.jpg,What pattern is displayed?,Plaid
03/03a4a3ae.jpg,What color is the sham?,Brown
03/03a4a3ae.jpg,What material is visible?,Flannel
03/03a618bc.jpg,What color is the chair?,Tan
03/03a618bc.jpg,What are the armrests made of?,Plastic
03/03a618bc.jpg,What is above the chair back?,Pillow
03/03a940e2.jpg,What color is the camera section?,Black
03/03a940e2.jpg,What is the predominant color?,Orange
03/03a940e2.jpg,Is the design patterned?,Yes
03/03ade1a5.jpg,How many bulbs?,Six
03/03ade1a5.jpg,Bulbs shape?,Round
03/03ade1a5.jpg,Bulb color?,White
03/03b6a032.jpg,What animal is depicted?,Bull
03/03b6a032.jpg,What color are the horns?,Red
03/03b6a032.jpg,Is it transparent?,Yes
03/03be2d24.jpg,What color is the phone case?,Pink
03/03be2d24.jpg,How many birds are visible?,Two
03/03be2d24.jpg,What shape are above the birds?,Hearts
03/03c09c21.jpg,What is the cufflinks' shape?,Round
03/03c09c21.jpg,What is the material of the cufflinks?,Metal
03/03c09c21.jpg,What is the cufflinks' finish?,Polished
03/03c09c21.jpg,How many cufflinks are shown?,Two
03/03c09c21.jpg,What is the object's color?,Silver
03/03c11c10.jpg,What color is the giraffe?,Yellow
03/03c11c10.jpg,Is there a sailboat drawn?,Yes
03/03c11c10.jpg,What is next to the wall?,Easel
03/03c6ff77.jpg,Is the chain metallic?,Yes
03/03c6ff77.jpg,What shape is the stone?,Square
03/03c6ff77.jpg,What color is the gem?,Green
03/03c6ff77.jpg,Is it a pendant?,Yes
03/03c6ff77.jpg,What is the necklace setting?,Prong
03/03c7cd89.jpg,What color are the chargers?,Black
03/03c7cd89.jpg,How many chargers are visible?,Two
03/03c7cd89.jpg,What type of port is present?,USB
03/03c90513.jpg,What is the flower color?,Pink
03/03c90513.jpg,Is this a cover?,Yes
03/03c90513.jpg,What is the case border color?,Silver
03/03c9be5e.jpg,What color are the hangers?,Black
03/03c9be5e.jpg,What is the material of the hangers?,Velvet
03/03c9be5e.jpg,What color are the hooks?,Silver
03/03d41145.jpg,What is the heart's color?,Red
03/03d41145.jpg,How many words are in 'Dad's'?,Two
03/03d41145.jpg,Is the background bright?,Yes
03/03d675f2.jpg,What color is the top?,White
03/03d675f2.jpg,What is the base made of?,Wood
03/03d675f2.jpg,How many buttons are visible?,Two
03/03d68598.jpg,What is the pattern?,Plaid
03/03d68598.jpg,Is the background white?,Yes
03/03d68598.jpg,What is the primary color?,Blue
03/03d6ae4e.jpg,What color are the pillowcases?,Beige
03/03d6ae4e.jpg,How many pillowcases are visible?,Two
03/03d6ae4e.jpg,What material are they?,Microfiber
03/03d71edb.jpg,What color are these sandals?,Black
03/03d71edb.jpg,What type of footwear is this?,Sandal
03/03d71edb.jpg,Are there straps present?,Yes
03/03d7a7f1.jpg,What is the primary color?,Pink
03/03d7a7f1.jpg,Are there droplets present?,Yes
03/03d7a7f1.jpg,What shape is the cover?,Rectangle
03/03d96ebe.jpg,What color are the bricks?,Red
03/03d96ebe.jpg,What is the pattern's material?,Brick
03/03d96ebe.jpg,Is the case rectangular?,Yes
03/03d9b9d9.jpg,What color is the clock's frame?,Black
03/03d9b9d9.jpg,What numerals are on the clock?,Roman
03/03d9b9d9.jpg,What year is printed on the clock's face?,1950
03/03da410f.jpg,What is the comforter's dominant color?,Pink
03/03da410f.jpg,Is the product rolled or folded?,Rolled
03/03da410f.jpg,How many colors are visible?,Two
03/03e4cef8.jpg,What color are some picks?,Green
03/03e4cef8.jpg,How many picks are black?,Six
03/03e4cef8.jpg,What shape are these?,Triangle
03/03e6a961.jpg,What color are the shoes?,Tan
03/03e6a961.jpg,What is the shoe's type?,Brogue
03/03e6a961.jpg,How many laces are visible?,Six
03/03e83b26.jpg,What color is the wallet's lower section?,Tan
03/03e83b26.jpg,Is there a charm attached?,Yes
03/03e83b26.jpg,What geometric shape is blue?,Triangle
03/03e83b26.jpg,What type of item is shown?,Wallet
03/03e83b26.jpg,Is the flap closed?,Yes
03/03ed5c14.jpg,What color is inside the tray?,Blue
03/03ed5c14.jpg,How many trays are visible?,Two
03/03ed5c14.jpg,What is the tray frame's color?,White
03/03f304ff.jpg,What color is the organizer?,Black
03/03f304ff.jpg,How many shelves are present?,Three
03/03f304ff.jpg,What are these called?,Organizer
03/03f57daa.jpg,What color is the rug?,Beige
03/03f57daa.jpg,Is the chair upholstered?,Yes
03/03f57daa.jpg,What material is the floor?,Wood
03/03ffea3c.jpg,What color are the suitcases?,Green
03/03ffea3c.jpg,What number of suitcases are there?,Three
03/03ffea3c.jpg,Are the suitcases wheeled?,Yes
04/040285da.jpg,What color is the phone case?,Black
04/040285da.jpg,How many cameras are visible?,One
04/040285da.jpg,Is the case glossy?,No
04/040896b6.jpg,What color are the laces?,White
04/040896b6.jpg,What is the shoe's primary color?,Black
04/040896b6.jpg,How many eyelets are visible?,Six
04/040b63fb.jpg,What color is the bottom stripe?,Red
04/040b63fb.jpg,What shape is the camera cutout?,Square
04/040b63fb.jpg,What pattern are the stripes?,Horizontal
04/040de942.jpg,What color is the toaster?,White
04/040de942.jpg,What shape are the feet?,Round
04/040de942.jpg,Is the toaster plugged?,No
04/040e0b02.jpg,What color is the mat?,Pink
04/040e0b02.jpg,Is the mat rolled?,Yes
04/040e0b02.jpg,What type of item is this?,Mat
04/040e9968.jpg,What color are the laces?,White
04/040e9968.jpg,What is the shoe's material?,Canvas
04/040e9968.jpg,How many eyelets are visible?,Five
04/04121f0e.jpg,What color is the bracelet?,Blue
04/04121f0e.jpg,How many strands are visible?,Three
04/04121f0e.jpg,What is the clasp's material?,Stainless
04/041588f9.jpg,What color are the shoes?,Black
04/041588f9.jpg,Are the shoes slip-on?,Yes
04/041588f9.jpg,What color is the sole?,Grey
04/041cc119.jpg,What color is the background?,Yellow
04/041cc119.jpg,How many buttons are visible?,Three
04/041cc119.jpg,Is the girl singing?,Yes
04/042230de.jpg,What color is the hat?,Black
04/042230de.jpg,What is the hat material?,Cotton
04/042230de.jpg,Is the hat ribbed?,Yes
04/042230de.jpg,How many folds are visible?,One
04/042230de.jpg,What is the hat's style?,Beanie
04/04231242.jpg,What color is the sole?,Black
04/04231242.jpg,What type of shoe is it?,Sandal
04/04231242.jpg,What is the sandal's primary color?,Tan
04/04231242.jpg,How many straps visible?,Three
04/04231242.jpg,Are the sandals new?,Yes
04/042751a8.jpg,What is the main color gradient?,Orange
04/042751a8.jpg,What is the subject on the cover?,Birds
04/042751a8.jpg,Is the background colorful?,Yes
04/042b98dc.jpg,What color is the exterior?,Gray
04/042b98dc.jpg,What shape is the bed?,Tunnel
04/042b98dc.jpg,Is there a cushion?,Yes
04/042e21d6.jpg,What color is the frame?,White
04/042e21d6.jpg,What shape is the mirror?,Rectangular
04/042e21d6.jpg,Is the mirror vertical or horizontal?,Vertical
04/042e21d6.jpg,What is reflected?,Light
04/042e21d6.jpg,How many frames are visible?,One
04/04328157.jpg,What is the case's design?,Door
04/04328157.jpg,What is the color of the lower band?,Brown
04/04328157.jpg,Is the case textured?,Yes
04/04333b8a.jpg,What color is the pumpkin?,Orange
04/04333b8a.jpg,What does the can say after pumpkin?,Puree
04/04333b8a.jpg,What number is in the brand's name?,365
04/04340f09.jpg,What color is the suitcase?,Black
04/04340f09.jpg,How many wheels are visible?,Four
04/04340f09.jpg,What material is it?,Softside
04/04351089.jpg,What color are the curtains?,Grey
04/04351089.jpg,Is there artwork visible?,Yes
04/04351089.jpg,What shape is the window?,Rectangular
04/0448738e.jpg,What shape is the knob?,Round
04/0448738e.jpg,What material is the handle made of?,Brass
04/0448738e.jpg,Is there a keyhole visible?,No
04/044a6f2c.jpg,What color are the stones?,Green
04/044a6f2c.jpg,What shape is the center stone?,Oval
04/044a6f2c.jpg,How many stones are visible?,Many
04/044af8bb.jpg,What color is the case?,Purple
04/044af8bb.jpg,What is the first word?,Enjoy
04/044af8bb.jpg,Is there a camera?,Yes
04/044d5130.jpg,What is the material color?,Silver
04/044d5130.jpg,What type of chain is this?,Rope
04/044d5130.jpg,What is the necklace's shape?,Curved
04/044d5130.jpg,Is the background white?,Yes
04/044d5130.jpg,Is it shiny?,Yes
04/045652a8.jpg,What is the bulb's color?,Clear
04/045652a8.jpg,How many bulbs?,Six
04/045652a8.jpg,What shape are the bulbs?,A19
04/045c13d4.jpg,What color are the pillowcases?,Blue
04/045c13d4.jpg,How many pillowcases are shown?,Two
04/045c13d4.jpg,What shape are the pillowcases?,Rectangle
04/045f8fb4.jpg,What is the background color?,Blue
04/045f8fb4.jpg,How many fish are visible?,Two
04/045f8fb4.jpg,Is there a cloud present?,Yes
04/047efb13.jpg,What color is the swatch?,Chalk
04/047efb13.jpg,What is the item's texture?,Woven
04/047efb13.jpg,Is the surface smooth?,No
04/0486c102.jpg,What color are the laces?,Black
04/0486c102.jpg,What is the sole's color?,White
04/0486c102.jpg,What pattern is on the shoe?,Stars
04/0486c102.jpg,Is the shoe backless?,Yes
04/0486c102.jpg,What is the shoe material?,Textile
04/0486df6e.jpg,What color is the cartridge?,Black
04/0486df6e.jpg,What is the color of the clip?,Orange
04/0486df6e.jpg,What type of cartridge is shown?,Ink
04/048abc4e.jpg,What shape are the earrings?,Square
04/048abc4e.jpg,What color are the gemstones?,Red
04/048abc4e.jpg,What is the earring type?,Stud
04/048bd865.jpg,What shape are the floating stickers?,Hearts
04/048bd865.jpg,What color is the largest pinwheel?,Pink
04/048bd865.jpg,What is the color of the wall?,Yellow
04/048c83c7.jpg,What color are the handles?,Bronze
04/048c83c7.jpg,What shape is the handle?,Arched
04/048c83c7.jpg,How many screws are there?,Four
04/048f7819.jpg,What color are the handles?,Black
04/048f7819.jpg,What is the item count?,Three
04/048f7819.jpg,What is the blade color?,Silver
04/04937866.jpg,What pattern is displayed?,Feather
04/04937866.jpg,What is the cover's primary color?,Blue
04/04937866.jpg,How many camera holes exist?,Three
04/04938626.jpg,What is the background color?,Orange
